
-0.698831,0.025371,2.57441,-158.774,-31.8201,-8.59115
-0.699471,0.0265465,2.57239,-161.821,-35.3589,-7.60986
-0.698831,0.025371,2.57441,-158.774,-31.8201,-8.59115
-0.699471,0.0265465,2.57239,-161.821,-35.3589,-7.60986
-0.698831,0.025371,2.57441,-158.774,-31.8201,-8.59115
-0.698831,0.025371,2.57441,-158.774,-31.8201,-8.59115
-0.699471,0.0265465,2.57239,-161.821,-35.3589,-7.60986
-0.699471,0.0265465,2.57239,-161.821,-35.3589,-7.60986
-0.698831,0.025371,2.57441,-158.774,-31.8201,-8.59115
-0.698831,0.025371,2.57441,-158.774,-31.8201,-8.59115
-0.698831,0.025371,2.57441,-158.774,-31.8201,-8.59115
-0.698831,0.025371,2.57441,-158.774,-31.8201,-8.59115
-0.699471,0.0265465,2.57239,-161.821,-35.3589,-7.60986
-0.698831,0.025371,2.57441,-158.774,-31.8201,-8.59115
-0.699471,0.0265465,2.57239,-161.821,-35.3589,-7.60986
-0.698831,0.025371,2.57441,-158.774,-31.8201,-8.59115
-0.698831,0.025371,2.57441,-158.774,-31.8201,-8.59115
-0.699471,0.0265465,2.57239,-161.821,-35.3589,-7.60986
-0.698831,0.025371,2.57441,-158.774,-31.8201,-8.59115
-0.699471,0.0265465,2.57239,-161.821,-35.3589,-7.60986
-0.699471,0.0265465,2.57239,-161.821,-35.3589,-7.60986
-0.698831,0.025371,2.57441,-158.774,-31.8201,-8.59115
-0.699471,0.0265465,2.57239,-161.821,-35.3589,-7.60986
-0.698831,0.025371,2.57441,-158.774,-31.8201,-8.59115
-0.698831,0.025371,2.57441,-158.774,-31.8201,-8.59115
-0.698831,0.025371,2.57441,-158.774,-31.8201,-8.59115
-0.698831,0.025371,2.57441,-158.774,-31.8201,-8.59115
-0.698831,0.025371,2.57441,-158.774,-31.8201,-8.59115
-0.699471,0.0265465,2.57239,-161.821,-35.3589,-7.60986
-0.698831,0.025371,2.57441,-158.774,-31.8201,-8.59115
-0.698831,0.025371,2.57441,-158.774,-31.8201,-8.59115
-0.698831,0.025371,2.57441,-158.774,-31.8201,-8.59115
-0.699471,0.0265465,2.57239,-161.821,-35.3589,-7.60986
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.698831,0.025371,2.57441,-158.774,-31.8201,-8.59115
-0.698831,0.025371,2.57441,-158.774,-31.8201,-8.59115
-0.698831,0.025371,2.57441,-158.774,-31.8201,-8.59115
-0.698831,0.025371,2.57441,-158.774,-31.8201,-8.59115
-0.698831,0.025371,2.57441,-158.774,-31.8201,-8.59115
-0.698831,0.025371,2.57441,-158.774,-31.8201,-8.59115
-0.698831,0.025371,2.57441,-158.774,-31.8201,-8.59115
-0.698831,0.025371,2.57441,-158.774,-31.8201,-8.59115
-0.699471,0.0265465,2.57239,-161.821,-35.3589,-7.60986
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.689654,0.0252766,2.5324,162.056,1.49126,-6.46554
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.699888,0.0269874,2.57447,162.178,1.67863,-7.61784
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.699888,0.0269874,2.57447,162.178,1.67863,-7.61784
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.700056,0.0258179,2.57509,165.641,1.89472,-6.52925
-0.699888,0.0269874,2.57447,162.178,1.67863,-7.61784
-0.699888,0.0269874,2.57447,162.178,1.67863,-7.61784
-0.713274,0.0284153,2.62718,-163.918,-28.5417,-5.9964

