
1.88248,-0.357229,3.22763,-169.914,-9.94812,178.52
1.88818,-0.357139,3.28522,-173.966,-8.68187,178.316
1.80642,-0.337809,3.21137,162.79,-58.8167,-177.175
1.78574,-0.34977,3.2488,157.851,-57.0339,-174.973
1.73619,-0.335299,3.30572,155.974,-47.5416,-175.068
1.633,-0.344794,3.32804,156.291,-53.3744,-173.603
1.63957,-0.347216,3.38132,164.736,-51.5954,-178.555
1.62347,-0.35123,3.45073,158.316,-40.1725,-179.96
1.553,-0.330621,3.41788,-171.38,-1.09954,177.774
1.54785,-0.317339,3.45371,-174.921,0.29188,174.837
1.49076,-0.289462,3.39875,-170.015,2.67415,177.479
1.48485,-0.285293,3.39502,160.318,-50.2039,-177.752
1.48701,-0.288959,3.43141,-173.594,4.12511,174.466
1.42201,-0.275048,3.37851,-169.33,6.39968,177.056
1.4084,-0.273577,3.44029,-173.284,4.47564,177.267
1.41033,-0.270914,3.51745,166.265,-48.8586,179.116
1.3859,-0.265757,3.53673,167.984,-44.128,178.78
1.32711,-0.251686,3.55168,165.043,-41.5528,176.484
1.27257,-0.242222,3.4866,165.211,-49.2778,178.706
1.20587,-0.209788,3.58376,-172.473,5.58607,174.13
1.16344,-0.207138,3.63177,164.277,-36.0609,177.287
1.09499,-0.189916,3.59374,-174.392,11.5517,173.669
0.988572,-0.151429,3.64066,167.252,-41.3762,176.491
0.870388,-0.127833,3.6087,-177.425,14.7665,173.573
0.836108,-0.119855,3.62767,-170.445,20.4528,174.677
0.74131,-0.0909914,3.67701,-167.729,16.5242,173.38
0.732314,-0.0855604,3.76054,-173.256,14.0672,173.395
0.654133,-0.100132,3.56196,164.906,-41.4922,175.74
0.612062,-0.0882768,3.80027,166.879,-32.1948,175.431
0.573073,-0.091289,3.76582,168.074,-31.7465,171.821
0.0751346,0.0618004,3.67724,-168.227,29.3277,173.485
0.046183,0.0735607,3.78483,172.612,-27.4792,170.5
-0.233658,0.113786,3.67954,170.96,-26.8674,172.185
-0.300868,0.111502,3.78988,172.444,-22.7938,170.693
-0.329028,0.113906,3.6831,170.867,-25.6877,172.296
-0.66995,0.153578,3.7588,174.611,-14.3667,172.933
-0.851673,0.192005,3.68149,-170.612,39.4881,176.648
-0.931106,0.188982,3.58321,173.269,-15.7294,176.131
-0.967602,0.180015,3.54505,170.114,-13.8673,176.268
-0.995968,0.180167,3.54819,170.199,-13.681,176.276
-1.04578,0.190494,3.61354,175.448,-11.6728,176.335
-1.07382,0.187566,3.55598,170.472,-13.1995,176.275
-1.09488,0.194659,3.55747,170.571,-13.0844,176.26
-1.15825,0.211421,3.60566,173.829,-5.39749,176.705
-1.19929,0.210421,3.58801,172.156,-9.07524,176.516
-1.16211,0.190059,3.41249,172.755,-16.2735,176.127
-1.22481,0.180174,3.54714,168.836,-7.40101,176.641
-1.22792,0.189905,3.51024,-166.193,47.3227,-178.788
-1.25645,0.186948,3.51162,172.657,-8.65404,178.054
-1.28203,0.180586,3.55467,169.084,-7.08404,176.643
-1.27514,0.182318,3.49658,-164.996,51.7592,-178.642
-1.30564,0.180356,3.51708,172.793,-8.37928,178.066
-1.3225,0.205268,3.44222,174.479,-12.4846,176.348
-1.33858,0.204524,3.43581,-167.391,50.4092,179.693
-1.37238,0.211432,3.43802,-167.236,51.1856,179.864
-1.38528,0.230513,3.41411,171.82,-10.4553,176.47
-1.43136,0.239956,3.45455,175.234,-4.13091,176.816
-1.45477,0.240336,3.48281,170.11,-6.1143,178.136
-1.41532,0.214251,3.34221,172.16,-9.97707,177.935
-1.42918,0.219783,3.32593,171.07,-12.4532,177.696
-1.46202,0.208043,3.34656,172.256,-9.61584,177.953
-1.50726,0.217008,3.40919,170.784,-5.23908,176.747
-1.52087,0.21711,3.41039,170.828,-5.14232,176.746
-1.51737,0.215912,3.36623,173.98,-6.53971,178.078
-1.55488,0.217365,3.41328,170.933,-4.89372,176.745
-1.55767,0.201276,3.33855,171.054,-4.59572,178.243
-1.5776,0.201419,3.34001,171.116,-4.43551,178.241
-1.5677,0.211979,3.27544,172.942,-8.19393,176.584
-1.6179,0.195227,3.3437,171.218,-4.07982,178.244
-1.62479,0.191722,3.34706,-164.548,55.7886,-178.022
-1.72451,0.200666,3.46431,174.398,3.14173,177.1
-1.70708,0.209823,3.36372,173.026,-0.386606,178.358
-1.69738,0.207375,3.29726,174.467,-4.37751,176.798
-1.71695,0.161484,3.27715,171.809,-2.46551,176.902
-1.7286,0.171339,3.28103,171.865,-2.41082,179.572
-1.71957,0.178906,3.21317,173.395,-6.20542,177.994
-1.78298,0.191712,3.33393,-163.66,54.2032,-178.386
-1.78561,0.20736,3.28861,173.297,1.11415,177.069
-1.78507,0.207776,3.24079,169.229,-0.293611,179.642
-1.82407,0.214012,3.28819,173.375,1.58864,177.061
-1.80316,0.220449,3.23886,169.312,-0.0815648,179.631
-1.82754,0.224557,3.2511,170.485,3.20335,177.122
-1.81076,0.228624,3.19574,172.334,-0.962888,178.237
-1.82338,0.23156,3.19783,-163.175,60.0746,-176.38
-1.83597,0.231654,3.1977,-163.202,60.2237,-176.382
-1.82657,0.23832,3.13282,173.857,-3.86936,176.641
-1.83484,0.24976,3.12022,172.743,0.269693,176.917
-1.90109,0.264315,3.20754,-163.555,57.9251,-176.035
-1.86508,0.256036,3.11838,172.784,0.825195,176.907
-1.9514,0.283221,3.2545,171.629,8.54086,177.416

